ORDER_ID,LINEITEM_ID,OPTION_GROUP_NAME,OPTION_NAME,OPTION_PRICE,OPTION_QUANTITY
6170341b62e4989e7d10b6d6,61703423ffd125a3120d104d,Ham Hot Honey Egg And Cheese Options,Add Smokehouse Bacon,1,1
6170341b62e4989e7d10b6d6,61703423ffd125a3120d104d,Ham Hot Honey Egg And Cheese Options,No Heritage Smoked Ham,0,1
6276a2097bc0024352072284,6276a33ce4e490506b08d808,Chilaquiles Options,Add Avocado,1,1
6276a2097bc0024352072284,6276a33ce4e490506b08d808,Chilaquiles Options,No Pico De Gallo,0,1
6377c28abfe34d374e02efd0,6377c3379723e90d1801f3e5,Caesar Salad Options,Add Grilled Chicken,2,1
64cd225f05c9f5eaaa0ef9b2,64cd22db34571835580bf05c,Southwest Sausage Egg And Cheese Options,Add Gluten Free Bread,1,1
64cd225f05c9f5eaaa0ef9b2,64cd22db34571835580bf05c,Southwest Sausage Egg And Cheese Options,No Cheddar,0,1
60f09be261e498764c2a77ce,60f0a11ca0fa7a7901d7756b,Wagyu Barbacoa Bowl Options,Add Avocado,2,1
60f09be261e498764c2a77ce,60f0a11ca0fa7a7901d7756b,Wagyu Barbacoa Bowl Options,"No Roast Beef, Substitute Chicken",0,1
60eaf9dc61e4980d1eef6d43,60eafa1162e49849228aede2,Espresso Options,Add Regular,0,1
60eaf9dc61e4980d1eef6d43,60eafa1162e49849228aede2,Milk Options,Add Oat Milk,0,1
636a9c896d36ca72f24c44de,636a9c891048b4a7ad0cec2b,Bowl Protein Option,Add Meat Sub Chicken,0,1
6304dd2f662717118a0e35de,6304dd30ba015c4774194ce5,Cracked Oats Oatmeal Options,Add Fresh Bananas,0.5,1
6304dd2f662717118a0e35de,6304dd30ba015c4774194ce5,Cracked Oats Oatmeal Options,Add Chopped Pecans,1,1
6304dd2f662717118a0e35de,6304dd30ba015c4774194ce5,Cracked Oats Oatmeal Options,Add Dried Fruit,1,1
61978a0661e498a159db090c,61978a6e61e4988a62db08d7,Espresso Options,Add Regular,0,1
61978a0661e498a159db090c,61978a6e61e4988a62db08d7,Milk Options,Add Oat Milk,0,1
61978a0661e498a159db090c,61978a6e61e4988a62db08d7,Syrup,Add Hazelnut,0.6,1
61978a0661e498a159db090c,61978a6e61e4988a62db08d7,Syrup,Add Chocolate,0.6,1
633fdb374b35630d436c790b,633fdb6060086976ea0486a2,Bacon Egg And Cheese Options,Add Breakfast Chicken Sausage,1,1
633fdb374b35630d436c790b,633fdb6060086976ea0486a2,Bacon Egg And Cheese Options,Add Gluten Free Bread,1,1
62a9b38bffa5367f6231e7e5,62a9b38c05da0c66e545dae6,Breakfast Burrito Options,"No Wrap, Make It A Bowl",0,1
62a9b38bffa5367f6231e7e5,62a9b38c05da0c66e545dae6,Breakfast Burrito Options,Add Heritage Pulled Pork,2,1
62a9b38bffa5367f6231e7e5,62a9b38c05da0c66e545dae6,Breakfast Burrito Options,Add Egg,1,1
62a9b38bffa5367f6231e7e5,62a9b38c05da0c66e545dae6,Breakfast Burrito Options,No Beans,0,1
62a9b38bffa5367f6231e7e5,62a9b38c05da0c66e545dae6,Breakfast Burrito Options,No Peppers,0,1
64e5e984a1e1654868092074,64e5e9bf69fe8ed10903c0bc,Breakfast Burrito Options,Add Breakfast Chicken Sausage,1,1
623dc5b09bc61312310ab604,623dc5b0e7b41c5103159244,Caesar Salad Options,"No Dressing, Dressing On The Side",0,1
623dc5b09bc61312310ab604,623dc5b0e7b41c5103159244,Caesar Salad Options,Add Grilled Chicken,2,1
62c1af40643e55256c0f8ada,62c1af416ae6b1e3010b05cf,Espresso Options,Add Regular,0,1
62c1af40643e55256c0f8ada,62c1af416ae6b1e3010b05cf,Milk Options,Add Whole Milk,0,1
5f297a81adb0d5b2383ab9dc,5f297a82adb0d556383ab9d6,Milk Options,Almond Milk,0,1
5f297a81adb0d5b2383ab9dc,5f297a82adb0d556383ab9d6,Drink Options,Ice,0,1
5f297a81adb0d5b2383ab9dc,5f297a82adb0d556383ab9d6,Drink Options,Cold Brew Coffee,0,1
612be5c961e49866401389d4,612be72b62e498861a1e9f7b,Espresso Options,Add Regular,0,1
612be5c961e49866401389d4,612be72b62e498861a1e9f7b,Milk Options,Add Whole Milk,0,1
612be5c961e49866401389d4,612be72b62e498861a1e9f7b,Syrup,Add Hazelnut,0.6,1
64691c3560f838c4eb02c68d,64691e0d6e83e52a570c8b19,Drip Coffee Options,Add Signature Blend,0,1
64691c3560f838c4eb02c68d,64691e0d6e83e52a570c8b19,Milk Options,Add Whole Milk,0,1
643c4a536add6d49390bf596,643c4aa8ff4d267d16027a72,Milk Options,Add Whole Milk,0,1
63e263a2037be3997204e7da,63e2649fdfa77941f30c1c03,Bagel Choice,Add Plain Bagel,0,1
63e263a2037be3997204e7da,63e2649fdfa77941f30c1c03,Loaded Bagel Cream Cheese Options,Add Scallion Cream Cheese,0,1
60b8c4a362e49890487cc823,60b8c4f761e498bc0e8f7887,Breakfast Burrito Options,Add Breakfast Chicken Sausage,1,1
60b8c4a362e49890487cc823,60b8c4f761e498bc0e8f7887,Breakfast Burrito Options,Add Egg,1,1
62e91dd0ef94dc7fe3099a07,62e91e1c37511274794cd556,Milk Options,Add Hemp Milk,0,1
62e91dd0ef94dc7fe3099a07,62e91e1c37511274794cd556,Smoothie Add-ons,Add Protein,1,1
6231fc53408ae675286b5f88,6231fc731612e03e1a5ac202,Milk Options,Add Almond Milk,0,1
64c91affbf693162300d19e4,64c91b00f8f89a330b09a547,Bacon Egg And Cheese Options,Add Gluten Free Bread,1,1
62fbe5653cab9179fa7132f9,62fbe5ac1ca309ac9d076959,Smoothie Add-ons,Add Avocado,1,1
64f0ab78b2cd6a476a0da7ef,64f0aba7cf244997be0370ff,Chipotle Turkey Options,No Smokehouse Bacon,0,1
644baab2de148d707d078f6a,644bab1c58401ce5f700987c,Bacon Egg And Cheese Options,Add Gluten Free Bread,1,1
644a9da64b51ec44c40d8418,644a9da733abdae1a2030ac5,Bowl Protein Option,Add Meat Sub Pork,0,1
644a9da64b51ec44c40d8418,644a9da733abdae1a2030ac5,Teriyaki Rice Bowl Options,No Kimchi,0,1
65cf42f2208cebb9730b4bf5,65cf4374779590457e0cf5d1,Milk Options,Add Oat Milk,0,1
65cf42f2208cebb9730b4bf5,65cf4374779590457e0cf5d1,Smoothie Add-ons,Add Protein,1,1
65cf42f2208cebb9730b4bf5,65cf4374779590457e0cf5d1,Smoothie Add-ons,Add Cacao,1,1
6227994e00f72721453439d3,6227994ee0e89c757603a277,Chipotle Turkey Options,Add Wheat Wrap,0,1
639cc1519401a3b26904ec28,639cc22c7187dd0443073725,Smoothie Add-ons,Add Greek Yogurt,1,1
654e6431f92f19d67506fa07,654e643193d682a4df0bf96b,Caesar Salad Options,Add Grilled Chicken,2,1
654e6431f92f19d67506fa07,654e643193d682a4df0bf96b,Caesar Salad Options,"No Dressing, Dressing On The Side",0,1
654e6431f92f19d67506fa07,654e643193d682a4df0bf96b,Caesar Salad Options,Add Wheat Wrap,0,1
6314eed78a247a244a0ad693,6314efd40de85b723807b12e,Carnitas Torta Options,Add Smokehouse Bacon,2,1
60e85296ffd1255d39b77519,60e8539961e4984a05d7bd3b,OG Drip Coffee Options,"Add Sumatra Takengon, Fair Trade Organic",0,1
60e85296ffd1255d39b77519,60e8539961e4984a05d7bd3b,Milk Options,Add Almond Milk,0,1
60e85296ffd1255d39b77519,60e8539961e4984a05d7bd3b,Syrup,Add Caramel,0,1
62c8653230ff9a374a1cb148,62c8670cb7315f7e0c0ed337,Chipotle Turkey Options,No Smokehouse Bacon,0,1
62c8653230ff9a374a1cb148,62c8670cb7315f7e0c0ed337,Chipotle Turkey Options,No Avocado,0,1
62c8653230ff9a374a1cb148,62c8670cb7315f7e0c0ed337,Chipotle Turkey Options,No Tomato,0,1
63e69209a9b5ccbb360572f6,63e692e25f82bce2b8093fe3,Portobello Wrap Options,No Rice,0,1
63e69209a9b5ccbb360572f6,63e692e25f82bce2b8093fe3,Portobello Wrap Options,Add Onion,0,1
63e69209a9b5ccbb360572f6,63e692e25f82bce2b8093fe3,Portobello Wrap Options,Add Tomato,0,1
63c75c4744048200900ff487,63c75c4768a70b121f0443ac,Bagel Choice,Add Plain Bagel,0,1
63c75c4744048200900ff487,63c75c4768a70b121f0443ac,Toasted Bagel Options,Add Scallion Cream Cheese,0,1
64de1cd6a39a9384da084317,64de1cd7f0443c3d4300658f,Ham Hot Honey Egg And Cheese Options,Add Gluten Free Bread,1,1
62bb1d0564f754fcd909b770,62bb1d18b79591600a0f1e19,Cracked Oats Oatmeal Options,Add Fresh Bananas,0.5,1
62bb1d0564f754fcd909b770,62bb1d18b79591600a0f1e19,Cracked Oats Oatmeal Options,Add Chopped Pecans,1,1
62bb1d0564f754fcd909b770,62bb1d18b79591600a0f1e19,Cracked Oats Oatmeal Options,Add Dried Fruit,1,1
64149777d71db11a910e87e2,64149790704e6ad8690ca0d1,Caesar Salad Options,Add Grilled Chicken,2,1
627fa293bfb8d52c1f65a87b,627fa8150704e31661280f00,Chilaquiles Options,Add Smokehouse Bacon,2,1
627fa293bfb8d52c1f65a87b,627fa8150704e31661280f00,Chilaquiles Options,Add Egg,1,1
627fa293bfb8d52c1f65a87b,627fa8150704e31661280f00,Chilaquiles Options,Add Avocado,1,1
62891d3fc2e8b7c18b026d00,62891dce408ea9c6b402601d,Steak And Cheese Options,Add Peppers And Onions,1,1
6156e73561e498fd54370e27,6156e74862e4982e6fb11000,Chop Salad Options,"No Dressing, Dressing On The Side",0,1
60dc7c1ba0fa7a2156f01d91,60dc7c5fffd1254d2deadeb8,OG Drip Coffee Options,"Add Sumatra Takengon, Fair Trade Organic",0,1
60dc7c1ba0fa7a2156f01d91,60dc7c5fffd1254d2deadeb8,Milk Options,Add Almond Milk,0,1
60dc7c1ba0fa7a2156f01d91,60dc7c5fffd1254d2deadeb8,Syrup,Add Caramel,0,1
64b2a5d9b0b693729409d215,64b2a5f3cd2ff7b00305e6e6,Smoothie Add-ons,Add Protein,1,1
631b6053ea0f547beb40f3fa,631b6053d27776fa5b00c18b,Wagyu Barbacoa Bowl Options,Add Extra Roast Beef,3,1
634ed482afe9ec33b5570f42,634ed490eebb240fbe3adc86,Wagyu Barbacoa Bowl Options,Add Avocado,1,1
644922a9050c05518b0fcd16,644923c4c837b2b65406529f,Bowl Protein Option,Add Meat Sub Chicken,0,1
63adc60057134edc11009786,63adcac7575f22b9ab096165,Steak And Cheese Options,Add Smokehouse Bacon,2,1
63adc60057134edc11009786,63adcac7575f22b9ab096165,Steak And Cheese Options,Add Peppers And Onions,1,1
628ce5c279c2b55cbb06ec18,628ce5c231197a5c6910035a,Bacon Egg And Cheese Options,"No Brioche, Substitute Bagel",1,1
602d10b54f5ee97b098e4611,602d10b6505ee94d2e7902bf,Fresh Classic Options,Add Breakfast Chicken Sausage,1,1
602d10b54f5ee97b098e4611,602d10b6505ee94d2e7902bf,Fresh Classic Options,Add Avocado,1,1
602d10b54f5ee97b098e4611,602d10b6505ee94d2e7902bf,Fresh Classic Options,Add Egg,1,1
60edb56ba0fa7a4e2890aa0c,60edb5efffd1252d282dfde6,Steak And Cheese Options,Add Peppers And Onions,1,1
60edb56ba0fa7a4e2890aa0c,60edb5efffd1252d282dfde6,Steak And Cheese Options,No Mayo,0,1
630f0eafca67d0162e5c5e5b,630f0eb1a6e26222a25284d5,Breakfast Burrito Options,Add Breakfast Chicken Sausage,1,1
630f0eafca67d0162e5c5e5b,630f0eb1a6e26222a25284d5,Breakfast Burrito Options,Add Cheddar,1,1
6318788d917d7e7f9834d42b,63187998e288f17f6c2f7b55,Chipotle Turkey Options,Add Gluten Free Bread,1,1
64ef672ed24e99d21c0b0a62,64ef672e233fb97a69085270,Chipotle Turkey Options,No Chipotle Aioli,0,1
62bf018c075038dced0a3467,62bf019ba32da80e31045004,The Italian Options,No Pickled Eggplant,0,1
648da993c39929c13c019f6e,648da9931b8393444f08358f,Southwest Sausage Egg And Cheese Options,Add Gluten Free Bread,1,1
648da993c39929c13c019f6e,648da9931b8393444f08358f,Southwest Sausage Egg And Cheese Options,No Cheddar,0,1
6478d30e6f911dfc8b03a17d,6478d33c44a88dd9d10aee94,Bowl Protein Option,Add Meat Sub Chicken,0,1
5fce43fe505ee92e0d1d67f8,5fce4428505ee9de091d6815,Drip Coffee Options,Add Monadnock Medium Roast,0,1
5fce43fe505ee92e0d1d67f8,5fce4428505ee9de091d6815,Milk Options,Add Light Cream,0,1
64bbda4241d5bba59206c4e4,64bbda42ed5d4d7a680e138a,Milk Options,Add Almond Milk,0,1
64bbda4241d5bba59206c4e4,64bbda42ed5d4d7a680e138a,Smoothie Add-ons,Add Protein,1,1
64ef6c010fd6c9534d055b1c,64ef6c01a86d2f4cd0015b56,Bowl Protein Option,Add Meat Sub Chicken,0,1
61feadae098ef359d00a5543,61feadf4ecfe7374a65061ad,Steak And Cheese Options,Add Peppers And Onions,1,1
61feadae098ef359d00a5543,61feadf4ecfe7374a65061ad,Steak And Cheese Options,No Aged  Provolone,0,1
6011e08e4f5ee94a09a71195,6011e08e37ab461736a76ee4,Korean Kimchi Bowl Options,Add Extra Sauce,0,1
6011e08e4f5ee94a09a71195,6011e08e37ab461736a76ee4,Korean Kimchi Bowl Options,No Peppers,0,1
63385d85f8fd4cc4490167a4,63385e1817055b2f460242a5,Southwest Sausage Egg And Cheese Options,Add Heritage Smoked Ham,2,1
62e7cb4d1dfc153d2707a9b0,62e7cb5ebc817212ae085800,44 Burger Options,No Cheese,0,1
62e7cb4d1dfc153d2707a9b0,62e7cb5ebc817212ae085800,44 Burger Options,Add Sweet Pickles,0,1
62e7cb4d1dfc153d2707a9b0,62e7cb5ebc817212ae085800,44 Burger Options,Add Ketchup,0,1
62e7cb4d1dfc153d2707a9b0,62e7cb5ebc817212ae085800,44 Burger Options,Add Mayo,0,1
6096927861e498176b6c86b8,609692ebffd125442ab9eee4,Milk Options,Add Whole Milk,0,1
615ca6ad61e4981b7ae720cf,615ca6aeffd125280643ac94,Carnitas Torta Options,Add Smokehouse Bacon,1,1
656f584bcf7e8d79640ed6b3,656f58a9d93e37f8330f91b4,Milk Options,Add Whole Milk,0,1
60e8494d61e4985b60d93d78,60e8494dffd125b2187b23d7,Espresso Options,Add Regular,0,1
60e8494d61e4985b60d93d78,60e8494dffd125b2187b23d7,Milk Options,Add Whole Milk,0,1
60fd985161e498bd60d13c90,60fd98514123d0fd5a81b3c1,Buffalo Chicken Wrap Options,Add Smokehouse Bacon,2,1
65afb6dcf7b1323eb40f9ae9,65afb6e899f16e920504d325,Chipotle Turkey Options,Add Wheat Wrap,0,1
65afb6dcf7b1323eb40f9ae9,65afb6e899f16e920504d325,Chipotle Turkey Options,No Cheddar,0,1
65afb6dcf7b1323eb40f9ae9,65afb6e899f16e920504d325,Chipotle Turkey Options,No Avocado,0,1
6464e4cb9ba0fff06e0dd476,6464e4cc66d0fdcd29023dab,Milk Options,Add Almond Milk,0,1
6464e4cb9ba0fff06e0dd476,6464e4cc66d0fdcd29023dab,Smoothie Add-ons,Add Protein,1,1
6533c0212aba38374200dc88,6533c36e6f3ec9ed940ba9a5,Drip Coffee Options,Add Signature Blend,0,1
6533c0212aba38374200dc88,6533c36e6f3ec9ed940ba9a5,Milk Options,Add Light Cream,0,1
6533c0212aba38374200dc88,6533c36e6f3ec9ed940ba9a5,Syrup,Add Caramel,0.75,1
5f1a8133535ee90944750307,5f1a8141535ee93944750328,Extra Espresso Shot,Espresso Shot,0.5,1
6510297dfdd0881db1029fb4,651029ff5ea3c203680b9bef,Bacon Egg And Cheese Options,Add Gluten Free Bread,1,1
64a180537ba0fd7ab0033584,64a1809d95d0e1671b0a8394,Breakfast Burrito Options,Add Breakfast Chicken Sausage,1,1
64a180537ba0fd7ab0033584,64a1809d95d0e1671b0a8394,Breakfast Burrito Options,No Beans,0,1
60b5dde861e4980a791e650b,60b5ddfc61e4982d7a1e64f7,Chili Chicken Bowl Options,Grilled Chicken,0,1
60b5dde861e4980a791e650b,60b5ddfc61e4982d7a1e64f7,Chili Chicken Bowl Options,Honey,0,1
60b5dde861e4980a791e650b,60b5ddfc61e4982d7a1e64f7,Chili Chicken Bowl Options,Broccoli,0,1
60b5dde861e4980a791e650b,60b5ddfc61e4982d7a1e64f7,Chili Chicken Bowl Options,Carrots,0,1
60b5dde861e4980a791e650b,60b5ddfc61e4982d7a1e64f7,Chili Chicken Bowl Options,Green Onion,0,1
60b5dde861e4980a791e650b,60b5ddfc61e4982d7a1e64f7,Chili Chicken Bowl Options,Cabbage,0,1
60b5dde861e4980a791e650b,60b5ddfc61e4982d7a1e64f7,Chili Chicken Bowl Options,Cilantro,0,1
63e7987b99f5cad80009a7cf,63e798acbb4dcc19940b9389,Ham Hot Honey Egg And Cheese Options,Add Smokehouse Bacon,2,1
63e7987b99f5cad80009a7cf,63e798acbb4dcc19940b9389,Ham Hot Honey Egg And Cheese Options,Add Avocado,1,1
63e7987b99f5cad80009a7cf,63e798acbb4dcc19940b9389,Ham Hot Honey Egg And Cheese Options,Add Wrap Breakfast,0,1
63e7987b99f5cad80009a7cf,63e798acbb4dcc19940b9389,Ham Hot Honey Egg And Cheese Options,No Cheddar,0,1
6409b45232e9c7cd4b0ee9e2,6409b467fc98bea61c074edf,Chipotle Turkey Options,Add Wheat Wrap,0,1
648b324f5f1a9da24f037dc4,648b328ff023cb067c0cd7c7,The Cuban Options,No Chipotle Aioli,0,1
65159ea51b915d27b0053da0,65159f3bdf1b6bafb402ea21,The Cuban Options,No Mustard,0,1
62ea97780fa9943ad20c6f17,62ea977f76caed21bd6145f7,Chipotle Turkey Options,No Tomato,0,1
60e5dc8ca0fa7aa560837668,60e5dcdb62e498af41e0cdad,Avocado Toast Options,Add Egg,1,1
60dc9471a0fa7a4a2af01e2a,60dc947161e498273ca14f29,Smoothie Add-ons,Add Pea Protein,1,1
6106f2ce4123d0355e76691b,6106f3d4ffd125a568d07dab,Drip Coffee Options,Add Monadnock Medium Roast,0,1
6106f2ce4123d0355e76691b,6106f3d4ffd125a568d07dab,Milk Options,Add No Milk,0,1
624b1f838f8340129d0cb067,624b1fc993f43ec27e0715c3,Espresso Options,Add Regular,0,1
624b1f838f8340129d0cb067,624b1fc993f43ec27e0715c3,Milk Options,Add Whole Milk,0,1
62f28a49b1504d1f1345be79,62f28a4a76d31d72710b5838,Wagyu Barbacoa Bowl Options,Add Avocado,1,1
6414822d4c519f3d2f06aa8d,6414827a67c8e42a0f038fb7,Chilaquiles Options,Add Grilled Chicken,2,1
6414822d4c519f3d2f06aa8d,6414827a67c8e42a0f038fb7,Chilaquiles Options,Add Egg,1,1
6414822d4c519f3d2f06aa8d,6414827a67c8e42a0f038fb7,Chilaquiles Options,Add Avocado,1,1
6411a73124b7a42ec70517a3,6411a7f82057a109660c5c75,Espresso Options,Add Regular,0,1
6411a73124b7a42ec70517a3,6411a7f82057a109660c5c75,Milk Options,Add Whole Milk,0,1
6411a73124b7a42ec70517a3,6411a7f82057a109660c5c75,Extra Espresso Shot,Add Espresso Shot,2,1
61e6d6a501cd79004d2ef50d,61e6da4d640f13385e2df2bd,Milk Options,Add Whole Milk,0,1
61fd45f940e4b54ac3130cdf,61fd46a38b2f0d783352c2fa,Espresso Options,Add Regular,0,1
61fd45f940e4b54ac3130cdf,61fd46a38b2f0d783352c2fa,Milk Options,Add Almond Milk,0,1
61fd45f940e4b54ac3130cdf,61fd46a38b2f0d783352c2fa,Extra Espresso Shot,Add Espresso Shot,0,1
6106ec2aa0fa7af34d014ed3,6106ec5362e4987c1e57c430,Pulled Pork Options,No Southern Slaw,0,1
6106ec2aa0fa7af34d014ed3,6106ec5362e4987c1e57c430,Pulled Pork Options,No Sweet Pickles,0,1
64b90fd6343f5a40f70701e3,64b90fd7380350784200410c,Ham Hot Honey Egg And Cheese Options,"No Brioche, Substitute Bagel",1,1
647c738e7af9e05a6b015a2c,647c738faf38b6b6b1092ba4,Bacon Egg And Cheese Options,Add Breakfast Chicken Sausage,1,1
647c738e7af9e05a6b015a2c,647c738faf38b6b6b1092ba4,Bacon Egg And Cheese Options,No Smokehouse Bacon,0,1
62c5b03ed8bc751f7c752b93,62c5b06aad507b00456ef88c,Breakfast Burrito Options,Add Breakfast Chicken Sausage,1,1
626e8253ce01d97e19726137,626e8292d48c906f1d04f538,Drip Coffee Options,Add Monadnock Medium Roast,0,1
626e8253ce01d97e19726137,626e8292d48c906f1d04f538,Milk Options,Add Light Cream,0,1
626e8253ce01d97e19726137,626e8292d48c906f1d04f538,Sugar Options,Add Sweet N Low,0,1
626e8253ce01d97e19726137,626e8292d48c906f1d04f538,Syrup,Add Caramel,0.6,1
6161b81962e498614fdade13,6161b83062e498c947dade8a,Southwest Sausage Egg And Cheese Options,No Cheddar,0,1
64be731a2051380d5c0431a1,64be7353036c213054052185,Drip Coffee Options,Add Dark Roast,0,1
64be731a2051380d5c0431a1,64be7353036c213054052185,Milk Options,Add Oat Milk,0,1
6417171ee4393aca45013be9,6417171fe4393aca45013bef,Bacon Egg And Cheese Options,Add Avocado,1,1
6417171ee4393aca45013be9,6417171fe4393aca45013bef,Bacon Egg And Cheese Options,"No Brioche, Substitute Bagel",1,1
623dec2fed00ea21cd08d2e6,623dee305a12360009260ffc,BBQ Plate Sides,Add W/ Coleslaw,0,1
623dec2fed00ea21cd08d2e6,623dee305a12360009260ffc,BBQ Plate Sides,Add W/ Potato Salad,0,1
64849921af417fd1d704f87e,648499db351c74391f0e5ec6,Carnitas Torta Options,No Roasted Onions,0,1
63348266c39644b73a0a1ef2,633482e10fd0d872286a8ef7,Bowl Protein Option,"Add Meat, Substitute Tofu",0,1
65997c83c843b5e86b0dfd0b,65997c9ba09a9419c60388f0,BLAT Options,Add Wheat Wrap,0,1
6419b1e1d991048f0f0e96f9,6419b203e04bc383910a0c7c,Southwest Sausage Egg And Cheese Options,"No Brioche, Substitute Bagel",1,1
6419b1e1d991048f0f0e96f9,6419b203e04bc383910a0c7c,Southwest Sausage Egg And Cheese Options,No Pico De Gallo,0,1
61aa6f708fb2360df103db6f,61aa6f8ffe0aac2e1031ef77,Wagyu Barbacoa Bowl Options,No Pickled Onion,0,1
61aa6f708fb2360df103db6f,61aa6f8ffe0aac2e1031ef77,Wagyu Barbacoa Bowl Options,Add Avocado,1,1
60c33c1d62e498a2339ac427,60c33c1e62e498a2339ac429,Ham Hot Honey Egg And Cheese Options,Add Smokehouse Bacon,2,1
63b5e441666eb4c6830a63f8,63b5e462ad61b848bd09975c,Breakfast Burrito Options,Add Egg,1,1
62ff8d194bc6b0c0e9023d95,62ffa735d47455dd9f02e38b,Bagel Choice,Add Everything Bagel,0,1
62ff8d194bc6b0c0e9023d95,62ffa735d47455dd9f02e38b,Loaded Bagel Cream Cheese Options,Add Scallion Cream Cheese,0,1
6489df6bf1d461b748019de0,6489e2f6f50dc35ca208b008,Milk Options,Add Skim Milk,0,1
65c28548f3a0225a4306f559,65c285672584ead00b06d679,The Cuban Options,Add Gluten Free Bread,1,1
610591bdffd1257222a48d2f,6105920161e498385b63d67d,The Cuban Options,Add Smokehouse Bacon,2,1
610591bdffd1257222a48d2f,6105920161e498385b63d67d,The Cuban Options,No Sweet Pickles,0,1
62472b0fa87a7e0a8b382045,62472b0fbb606661ef35aaf1,Chop Salad Options,Add Grilled Chicken,2,1
605731a6505ee9be0b5a30fd,6057334a61e498f717fc5e56,Drip Coffee Options,Add Monadnock Medium Roast,0,1
605731a6505ee9be0b5a30fd,6057334a61e498f717fc5e56,Milk Options,Add No Milk,0,1
63f503f01dc1d561bf0a7e02,63f5049d165a90a0630408f7,Bowl Protein Option,Add Meat Sub Chicken,0,1
647b7d7043b9d6a1220d887b,647b7d701dfcd2154a02fc74,Chipotle Turkey Options,Add Wheat Wrap,0,1
6343f737089fe14d3d4f324c,6343f737d7bb5f287c14b556,Wagyu Barbacoa Bowl Options,No Beans,0,1
6183939062e4986b2da71171,618393a562e498a827a712b6,Breakfast Burrito Options,Add Heritage Pulled Pork,2,1
6183939062e4986b2da71171,618393a562e498a827a712b6,Breakfast Burrito Options,No Avocado,0,1
6360fa03603feb4b6e6916c0,6360fa36c7262110f0651c29,Greek Salad Options,Add Chicken Salad,2,1
6360fa03603feb4b6e6916c0,6360fa36c7262110f0651c29,Greek Salad Options,No Red Onion,0,1
6526d2b028c028fc1a0bfcaa,6526d2cb590128d0ae097dd4,Chipotle Turkey Options,Add Wheat Wrap,0,1
6526d2b028c028fc1a0bfcaa,6526d2cb590128d0ae097dd4,Chipotle Turkey Options,No Smokehouse Bacon,0,1
6526d2b028c028fc1a0bfcaa,6526d2cb590128d0ae097dd4,Chipotle Turkey Options,No Chipotle Aioli,0,1
610eb3ce62e498673736f836,610eb3cfa0fa7a2c41aee71e,Carnitas Torta Options,No Avocado,0,1
62ec20077ed1655adb60f3a5,62ec2058eb71c68aaf0ed0f8,Smoke Chicken Wrap Options,No Celery,0,1
5f9c73b437ab463b7bcc5c1f,5f9c73d44f5ee9e92b54d823,Espresso Options,Add Regular,0,1
5f9c73b437ab463b7bcc5c1f,5f9c73d44f5ee9e92b54d823,Milk Options,Add Whole Milk,0,1
65b69b3342d9773de6007cee,65b69b96219ee855890d5466,Chipotle Turkey Options,Add Gluten Free Bread,1,1
61698aa461e4983305dc743f,61698ad5ffd1253548aee536,Milk Options,Add Almond Milk,0,1
61698aa461e4983305dc743f,61698ad5ffd1253548aee536,Smoothie Add-ons,Add Flax,1,1
61698aa461e4983305dc743f,61698ad5ffd1253548aee536,Smoothie Add-ons,Add Chia Seeds,1,1
62b726bfe1cc375f233c4b67,62b726bfc265104fae70ed7b,Chipotle Turkey Options,No Avocado,0,1
62b726bfe1cc375f233c4b67,62b726bfc265104fae70ed7b,Chipotle Turkey Options,No Lettuce,0,1
60c098cf62e498097c3ca6fc,60c098d062e49897783ca707,Southwest Sausage Egg And Cheese Options,No Pico De Gallo,0,1
60c098cf62e498097c3ca6fc,60c098d062e49897783ca707,Southwest Sausage Egg And Cheese Options,No Chipotle Aioli,0,1
65980a2e5456aea648029b4e,65980aa777b53c65c9032260,Chipotle Turkey Options,No Avocado,0,1
64ce6a1751e589ee5d020198,64ce6a5eae27d1f7b507a319,Bacon Egg And Cheese Options,Add Breakfast Chicken Sausage,1,1
64ce6a1751e589ee5d020198,64ce6a5eae27d1f7b507a319,Bacon Egg And Cheese Options,No Smokehouse Bacon,0,1
6521eb256f31b64c6a0176a6,6521ec4a58a0290a210f415f,Chipotle Turkey Options,Add Wheat Wrap,0,1
6521eb256f31b64c6a0176a6,6521ec4a58a0290a210f415f,Chipotle Turkey Options,No Chipotle Aioli,0,1
6096a12a4123d00462661a17,6096a14662e4982177b3dbc6,Milk Options,Add Hemp Milk,0,1
6096a12a4123d00462661a17,6096a14662e4982177b3dbc6,Smoothie Add-ons,Add Chia Seeds,1,1
6240898bbe4a717c000a4acb,62408a0e38a084595a01ee25,Quesadilla Options,Add Heritage Pulled Pork,2,1
623dbeb75ae24ef7120f6b2a,623dbf62d381345b0f072c83,The Italian Options,No Pickled Eggplant,0,1
64f4bc6906f07a2e6d059182,64f4bcedbd3ddd7d19048e25,Chop Salad Options,Add Grilled Chicken,2,1
5f9882dd505ee9af2598fefb,5f9882e8adb0d59e6f0ecdd9,Smoked BLAT Options,Add Chicken Salad,2,1
5f9882dd505ee9af2598fefb,5f9882e8adb0d59e6f0ecdd9,Smoked BLAT Options,Add Smoked Turkey,2,1
6276932be880dd7ae40940ab,627693aa41376b08320978ae,Espresso Options,Add Regular,0,1
6276932be880dd7ae40940ab,627693aa41376b08320978ae,Milk Options,Add Whole Milk,0,1
6276932be880dd7ae40940ab,627693aa41376b08320978ae,Syrup,Add Caramel,0.75,1
